feature_index,feature_name,coefficient,abs_coefficient,block,feature_group
442,protein_emb_442,0.03024964,0.03024964,Protein_ProtBERT_SW_block,Protein_embedding
1182,dnabert2_emb_158,0.02970596,0.02970596,Genomic_DNABERT2_block,DNABERT2_embedding
1434,dnabert2_emb_410,-0.02936315,0.02936315,Genomic_DNABERT2_block,DNABERT2_embedding
1301,dnabert2_emb_277,0.02934606,0.02934606,Genomic_DNABERT2_block,DNABERT2_embedding
965,protein_emb_965,0.0290805,0.0290805,Protein_ProtBERT_SW_block,Protein_embedding
719,protein_emb_719,0.02906115,0.02906115,Protein_ProtBERT_SW_block,Protein_embedding
1313,dnabert2_emb_289,0.02901358,0.02901358,Genomic_DNABERT2_block,DNABERT2_embedding
1104,dnabert2_emb_80,0.02885713,0.02885713,Genomic_DNABERT2_block,DNABERT2_embedding
1086,dnabert2_emb_62,-0.02882258,0.02882258,Genomic_DNABERT2_block,DNABERT2_embedding
119,protein_emb_119,-0.02852093,0.02852093,Protein_ProtBERT_SW_block,Protein_embedding
741,protein_emb_741,0.0284064,0.0284064,Protein_ProtBERT_SW_block,Protein_embedding
1158,dnabert2_emb_134,0.02839613,0.02839613,Genomic_DNABERT2_block,DNABERT2_embedding
1551,dnabert2_emb_527,-0.0283867,0.0283867,Genomic_DNABERT2_block,DNABERT2_embedding
993,protein_emb_993,0.02832368,0.02832368,Protein_ProtBERT_SW_block,Protein_embedding
379,protein_emb_379,0.02828363,0.02828363,Protein_ProtBERT_SW_block,Protein_embedding
829,protein_emb_829,-0.02799536,0.02799536,Protein_ProtBERT_SW_block,Protein_embedding
102,protein_emb_102,0.0275227,0.0275227,Protein_ProtBERT_SW_block,Protein_embedding
903,protein_emb_903,-0.02748951,0.02748951,Protein_ProtBERT_SW_block,Protein_embedding
989,protein_emb_989,-0.0273227,0.0273227,Protein_ProtBERT_SW_block,Protein_embedding
638,protein_emb_638,-0.02729195,0.02729195,Protein_ProtBERT_SW_block,Protein_embedding
806,protein_emb_806,-0.02706388,0.02706388,Protein_ProtBERT_SW_block,Protein_embedding
1298,dnabert2_emb_274,0.02694605,0.02694605,Genomic_DNABERT2_block,DNABERT2_embedding
1602,dnabert2_emb_578,-0.02636582,0.02636582,Genomic_DNABERT2_block,DNABERT2_embedding
1576,dnabert2_emb_552,0.02632359,0.02632359,Genomic_DNABERT2_block,DNABERT2_embedding
216,protein_emb_216,-0.02623394,0.02623394,Protein_ProtBERT_SW_block,Protein_embedding
765,protein_emb_765,0.0259525,0.0259525,Protein_ProtBERT_SW_block,Protein_embedding
1663,dnabert2_emb_639,0.02567361,0.02567361,Genomic_DNABERT2_block,DNABERT2_embedding
1521,dnabert2_emb_497,0.0255584,0.0255584,Genomic_DNABERT2_block,DNABERT2_embedding
1156,dnabert2_emb_132,-0.02534498,0.02534498,Genomic_DNABERT2_block,DNABERT2_embedding
914,protein_emb_914,0.02533813,0.02533813,Protein_ProtBERT_SW_block,Protein_embedding
1671,dnabert2_emb_647,-0.02474035,0.02474035,Genomic_DNABERT2_block,DNABERT2_embedding
1454,dnabert2_emb_430,0.024586,0.024586,Genomic_DNABERT2_block,DNABERT2_embedding
336,protein_emb_336,0.0243524,0.0243524,Protein_ProtBERT_SW_block,Protein_embedding
793,protein_emb_793,0.02429963,0.02429963,Protein_ProtBERT_SW_block,Protein_embedding
1297,dnabert2_emb_273,0.0242276,0.0242276,Genomic_DNABERT2_block,DNABERT2_embedding
1478,dnabert2_emb_454,0.02376964,0.02376964,Genomic_DNABERT2_block,DNABERT2_embedding
1698,dnabert2_emb_674,-0.02369596,0.02369596,Genomic_DNABERT2_block,DNABERT2_embedding
789,protein_emb_789,0.02312345,0.02312345,Protein_ProtBERT_SW_block,Protein_embedding
178,protein_emb_178,-0.02272148,0.02272148,Protein_ProtBERT_SW_block,Protein_embedding
1017,protein_emb_1017,0.02223839,0.02223839,Protein_ProtBERT_SW_block,Protein_embedding
645,protein_emb_645,-0.0221528,0.0221528,Protein_ProtBERT_SW_block,Protein_embedding
1008,protein_emb_1008,-0.02213387,0.02213387,Protein_ProtBERT_SW_block,Protein_embedding
103,protein_emb_103,0.02150493,0.02150493,Protein_ProtBERT_SW_block,Protein_embedding
1139,dnabert2_emb_115,0.02142196,0.02142196,Genomic_DNABERT2_block,DNABERT2_embedding
1583,dnabert2_emb_559,0.02139787,0.02139787,Genomic_DNABERT2_block,DNABERT2_embedding
307,protein_emb_307,0.02134956,0.02134956,Protein_ProtBERT_SW_block,Protein_embedding
915,protein_emb_915,-0.02133754,0.02133754,Protein_ProtBERT_SW_block,Protein_embedding
1077,dnabert2_emb_53,0.02131377,0.02131377,Genomic_DNABERT2_block,DNABERT2_embedding
1238,dnabert2_emb_214,0.02110171,0.02110171,Genomic_DNABERT2_block,DNABERT2_embedding
1190,dnabert2_emb_166,0.02103723,0.02103723,Genomic_DNABERT2_block,DNABERT2_embedding
1729,dnabert2_emb_705,0.02087072,0.02087072,Genomic_DNABERT2_block,DNABERT2_embedding
1107,dnabert2_emb_83,0.02045484,0.02045484,Genomic_DNABERT2_block,DNABERT2_embedding
1207,dnabert2_emb_183,-0.02024734,0.02024734,Genomic_DNABERT2_block,DNABERT2_embedding
1352,dnabert2_emb_328,-0.02019917,0.02019917,Genomic_DNABERT2_block,DNABERT2_embedding
105,protein_emb_105,0.02006032,0.02006032,Protein_ProtBERT_SW_block,Protein_embedding
396,protein_emb_396,0.02001698,0.02001698,Protein_ProtBERT_SW_block,Protein_embedding
906,protein_emb_906,-0.01998158,0.01998158,Protein_ProtBERT_SW_block,Protein_embedding
1637,dnabert2_emb_613,-0.01987985,0.01987985,Genomic_DNABERT2_block,DNABERT2_embedding
158,protein_emb_158,-0.01987136,0.01987136,Protein_ProtBERT_SW_block,Protein_embedding
432,protein_emb_432,-0.01979411,0.01979411,Protein_ProtBERT_SW_block,Protein_embedding
1591,dnabert2_emb_567,-0.01924663,0.01924663,Genomic_DNABERT2_block,DNABERT2_embedding
578,protein_emb_578,-0.01882991,0.01882991,Protein_ProtBERT_SW_block,Protein_embedding
1228,dnabert2_emb_204,0.01879587,0.01879587,Genomic_DNABERT2_block,DNABERT2_embedding
1050,dnabert2_emb_26,0.01879523,0.01879523,Genomic_DNABERT2_block,DNABERT2_embedding
1692,dnabert2_emb_668,-0.01878103,0.01878103,Genomic_DNABERT2_block,DNABERT2_embedding
159,protein_emb_159,-0.01848283,0.01848283,Protein_ProtBERT_SW_block,Protein_embedding
1713,dnabert2_emb_689,0.01845437,0.01845437,Genomic_DNABERT2_block,DNABERT2_embedding
845,protein_emb_845,0.01816728,0.01816728,Protein_ProtBERT_SW_block,Protein_embedding
190,protein_emb_190,0.01798106,0.01798106,Protein_ProtBERT_SW_block,Protein_embedding
6,protein_emb_6,-0.01794059,0.01794059,Protein_ProtBERT_SW_block,Protein_embedding
1456,dnabert2_emb_432,0.01789677,0.01789677,Genomic_DNABERT2_block,DNABERT2_embedding
626,protein_emb_626,0.01778138,0.01778138,Protein_ProtBERT_SW_block,Protein_embedding
668,protein_emb_668,0.01771132,0.01771132,Protein_ProtBERT_SW_block,Protein_embedding
306,protein_emb_306,-0.01768048,0.01768048,Protein_ProtBERT_SW_block,Protein_embedding
604,protein_emb_604,-0.01763086,0.01763086,Protein_ProtBERT_SW_block,Protein_embedding
1536,dnabert2_emb_512,-0.01752127,0.01752127,Genomic_DNABERT2_block,DNABERT2_embedding
459,protein_emb_459,-0.01749129,0.01749129,Protein_ProtBERT_SW_block,Protein_embedding
1146,dnabert2_emb_122,-0.0173489,0.0173489,Genomic_DNABERT2_block,DNABERT2_embedding
792,protein_emb_792,-0.01718116,0.01718116,Protein_ProtBERT_SW_block,Protein_embedding
532,protein_emb_532,-0.01702714,0.01702714,Protein_ProtBERT_SW_block,Protein_embedding
1464,dnabert2_emb_440,-0.01660664,0.01660664,Genomic_DNABERT2_block,DNABERT2_embedding
1544,dnabert2_emb_520,0.01657753,0.01657753,Genomic_DNABERT2_block,DNABERT2_embedding
877,protein_emb_877,-0.01655441,0.01655441,Protein_ProtBERT_SW_block,Protein_embedding
255,protein_emb_255,0.01649204,0.01649204,Protein_ProtBERT_SW_block,Protein_embedding
1586,dnabert2_emb_562,-0.01637285,0.01637285,Genomic_DNABERT2_block,DNABERT2_embedding
189,protein_emb_189,0.016367,0.016367,Protein_ProtBERT_SW_block,Protein_embedding
313,protein_emb_313,-0.01627784,0.01627784,Protein_ProtBERT_SW_block,Protein_embedding
399,protein_emb_399,-0.01612328,0.01612328,Protein_ProtBERT_SW_block,Protein_embedding
12,protein_emb_12,0.01581762,0.01581762,Protein_ProtBERT_SW_block,Protein_embedding
286,protein_emb_286,-0.01564235,0.01564235,Protein_ProtBERT_SW_block,Protein_embedding
1319,dnabert2_emb_295,0.01558007,0.01558007,Genomic_DNABERT2_block,DNABERT2_embedding
1034,dnabert2_emb_10,-0.01489818,0.01489818,Genomic_DNABERT2_block,DNABERT2_embedding
1767,dnabert2_emb_743,-0.01458149,0.01458149,Genomic_DNABERT2_block,DNABERT2_embedding
1716,dnabert2_emb_692,-0.01430525,0.01430525,Genomic_DNABERT2_block,DNABERT2_embedding
226,protein_emb_226,-0.01422081,0.01422081,Protein_ProtBERT_SW_block,Protein_embedding
901,protein_emb_901,0.01403061,0.01403061,Protein_ProtBERT_SW_block,Protein_embedding
785,protein_emb_785,0.01394667,0.01394667,Protein_ProtBERT_SW_block,Protein_embedding
988,protein_emb_988,0.01390671,0.01390671,Protein_ProtBERT_SW_block,Protein_embedding
300,protein_emb_300,-0.01389638,0.01389638,Protein_ProtBERT_SW_block,Protein_embedding
311,protein_emb_311,0.01372344,0.01372344,Protein_ProtBERT_SW_block,Protein_embedding
1512,dnabert2_emb_488,0.01369753,0.01369753,Genomic_DNABERT2_block,DNABERT2_embedding
1494,dnabert2_emb_470,0.01316461,0.01316461,Genomic_DNABERT2_block,DNABERT2_embedding
239,protein_emb_239,-0.01298381,0.01298381,Protein_ProtBERT_SW_block,Protein_embedding
1133,dnabert2_emb_109,-0.01260607,0.01260607,Genomic_DNABERT2_block,DNABERT2_embedding
594,protein_emb_594,-0.01260589,0.01260589,Protein_ProtBERT_SW_block,Protein_embedding
847,protein_emb_847,-0.01189544,0.01189544,Protein_ProtBERT_SW_block,Protein_embedding
1776,dnabert2_emb_752,-0.01188137,0.01188137,Genomic_DNABERT2_block,DNABERT2_embedding
843,protein_emb_843,-0.01177518,0.01177518,Protein_ProtBERT_SW_block,Protein_embedding
1527,dnabert2_emb_503,0.01165777,0.01165777,Genomic_DNABERT2_block,DNABERT2_embedding
1283,dnabert2_emb_259,0.01154456,0.01154456,Genomic_DNABERT2_block,DNABERT2_embedding
1523,dnabert2_emb_499,-0.01139541,0.01139541,Genomic_DNABERT2_block,DNABERT2_embedding
436,protein_emb_436,0.01070026,0.01070026,Protein_ProtBERT_SW_block,Protein_embedding
571,protein_emb_571,0.01052933,0.01052933,Protein_ProtBERT_SW_block,Protein_embedding
944,protein_emb_944,-0.01042621,0.01042621,Protein_ProtBERT_SW_block,Protein_embedding
260,protein_emb_260,0.01037847,0.01037847,Protein_ProtBERT_SW_block,Protein_embedding
1354,dnabert2_emb_330,0.01029742,0.01029742,Genomic_DNABERT2_block,DNABERT2_embedding
691,protein_emb_691,-0.0102497,0.0102497,Protein_ProtBERT_SW_block,Protein_embedding
1545,dnabert2_emb_521,0.01005821,0.01005821,Genomic_DNABERT2_block,DNABERT2_embedding
140,protein_emb_140,-0.00984133,0.00984133,Protein_ProtBERT_SW_block,Protein_embedding
389,protein_emb_389,0.0098133,0.0098133,Protein_ProtBERT_SW_block,Protein_embedding
1422,dnabert2_emb_398,-0.00955301,0.00955301,Genomic_DNABERT2_block,DNABERT2_embedding
1269,dnabert2_emb_245,-0.00910872,0.00910872,Genomic_DNABERT2_block,DNABERT2_embedding
1253,dnabert2_emb_229,-0.00909662,0.00909662,Genomic_DNABERT2_block,DNABERT2_embedding
1493,dnabert2_emb_469,0.00872596,0.00872596,Genomic_DNABERT2_block,DNABERT2_embedding
1595,dnabert2_emb_571,-0.00871196,0.00871196,Genomic_DNABERT2_block,DNABERT2_embedding
714,protein_emb_714,0.00858982,0.00858982,Protein_ProtBERT_SW_block,Protein_embedding
495,protein_emb_495,-0.00855899,0.00855899,Protein_ProtBERT_SW_block,Protein_embedding
1170,dnabert2_emb_146,-0.00844503,0.00844503,Genomic_DNABERT2_block,DNABERT2_embedding
1695,dnabert2_emb_671,0.00839982,0.00839982,Genomic_DNABERT2_block,DNABERT2_embedding
641,protein_emb_641,0.00817062,0.00817062,Protein_ProtBERT_SW_block,Protein_embedding
761,protein_emb_761,0.00816828,0.00816828,Protein_ProtBERT_SW_block,Protein_embedding
1186,dnabert2_emb_162,0.00803705,0.00803705,Genomic_DNABERT2_block,DNABERT2_embedding
603,protein_emb_603,-0.00802117,0.00802117,Protein_ProtBERT_SW_block,Protein_embedding
1623,dnabert2_emb_599,-0.00767652,0.00767652,Genomic_DNABERT2_block,DNABERT2_embedding
1129,dnabert2_emb_105,-0.00761112,0.00761112,Genomic_DNABERT2_block,DNABERT2_embedding
1178,dnabert2_emb_154,0.0074629,0.0074629,Genomic_DNABERT2_block,DNABERT2_embedding
1423,dnabert2_emb_399,-0.00707317,0.00707317,Genomic_DNABERT2_block,DNABERT2_embedding
1537,dnabert2_emb_513,0.0065588,0.0065588,Genomic_DNABERT2_block,DNABERT2_embedding
1383,dnabert2_emb_359,0.00595591,0.00595591,Genomic_DNABERT2_block,DNABERT2_embedding
1296,dnabert2_emb_272,0.00583482,0.00583482,Genomic_DNABERT2_block,DNABERT2_embedding
694,protein_emb_694,-0.00564587,0.00564587,Protein_ProtBERT_SW_block,Protein_embedding
387,protein_emb_387,-0.00563332,0.00563332,Protein_ProtBERT_SW_block,Protein_embedding
397,protein_emb_397,-0.005621,0.005621,Protein_ProtBERT_SW_block,Protein_embedding
393,protein_emb_393,-0.00501409,0.00501409,Protein_ProtBERT_SW_block,Protein_embedding
758,protein_emb_758,0.00486675,0.00486675,Protein_ProtBERT_SW_block,Protein_embedding
1247,dnabert2_emb_223,0.00468982,0.00468982,Genomic_DNABERT2_block,DNABERT2_embedding
345,protein_emb_345,0.0046186,0.0046186,Protein_ProtBERT_SW_block,Protein_embedding
1317,dnabert2_emb_293,0.00434765,0.00434765,Genomic_DNABERT2_block,DNABERT2_embedding
354,protein_emb_354,-0.00398792,0.00398792,Protein_ProtBERT_SW_block,Protein_embedding
1594,dnabert2_emb_570,0.00379421,0.00379421,Genomic_DNABERT2_block,DNABERT2_embedding
672,protein_emb_672,-0.00359446,0.00359446,Protein_ProtBERT_SW_block,Protein_embedding
827,protein_emb_827,0.00354808,0.00354808,Protein_ProtBERT_SW_block,Protein_embedding
558,protein_emb_558,0.00310312,0.00310312,Protein_ProtBERT_SW_block,Protein_embedding
1744,dnabert2_emb_720,0.00302246,0.00302246,Genomic_DNABERT2_block,DNABERT2_embedding
869,protein_emb_869,-0.00302222,0.00302222,Protein_ProtBERT_SW_block,Protein_embedding
411,protein_emb_411,-0.00296632,0.00296632,Protein_ProtBERT_SW_block,Protein_embedding
1384,dnabert2_emb_360,-0.00292178,0.00292178,Genomic_DNABERT2_block,DNABERT2_embedding
760,protein_emb_760,-0.00290237,0.00290237,Protein_ProtBERT_SW_block,Protein_embedding
1498,dnabert2_emb_474,0.00285333,0.00285333,Genomic_DNABERT2_block,DNABERT2_embedding
920,protein_emb_920,0.00253656,0.00253656,Protein_ProtBERT_SW_block,Protein_embedding
236,protein_emb_236,-0.00239974,0.00239974,Protein_ProtBERT_SW_block,Protein_embedding
1500,dnabert2_emb_476,0.00238114,0.00238114,Genomic_DNABERT2_block,DNABERT2_embedding
1634,dnabert2_emb_610,0.00223165,0.00223165,Genomic_DNABERT2_block,DNABERT2_embedding
1399,dnabert2_emb_375,0.00203649,0.00203649,Genomic_DNABERT2_block,DNABERT2_embedding
70,protein_emb_70,-0.0019623,0.0019623,Protein_ProtBERT_SW_block,Protein_embedding
1379,dnabert2_emb_355,-0.0019095,0.0019095,Genomic_DNABERT2_block,DNABERT2_embedding
152,protein_emb_152,-0.00163844,0.00163844,Protein_ProtBERT_SW_block,Protein_embedding
579,protein_emb_579,0.00160109,0.00160109,Protein_ProtBERT_SW_block,Protein_embedding
97,protein_emb_97,-0.00151868,0.00151868,Protein_ProtBERT_SW_block,Protein_embedding
1044,dnabert2_emb_20,0.00146027,0.00146027,Genomic_DNABERT2_block,DNABERT2_embedding
1004,protein_emb_1004,0.00129252,0.00129252,Protein_ProtBERT_SW_block,Protein_embedding
700,protein_emb_700,-0.00120321,0.00120321,Protein_ProtBERT_SW_block,Protein_embedding
1774,dnabert2_emb_750,-0.00095928,0.00095928,Genomic_DNABERT2_block,DNABERT2_embedding
1003,protein_emb_1003,0.0004857,0.0004857,Protein_ProtBERT_SW_block,Protein_embedding
1327,dnabert2_emb_303,0.00036455,0.00036455,Genomic_DNABERT2_block,DNABERT2_embedding
