gene,source_file,source_file_name,model_guess,gene_col,score_col,rank_col,score_value,rank_value,context_rank,context_score,context_list_name,context_theme,context_group,context_model_name
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFV1,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFV1,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
KCNJ11,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
INSR,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
INSR,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
PDX1,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NEUROD1,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_all.csv,phase20_curated_network_edges_all.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
INSR,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
INSR,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
INSR,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NEUROD1,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NEUROD1,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NEUROD1,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
ABCC8,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
ABCC8,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
ABCC8,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
ABCC8,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
ABCC8,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
ABCC8,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
CACNA1D,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
CACNA1D,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
CACNA1D,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
CACNA1D,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
CACNA1D,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
KCNJ11,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
KCNJ11,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFA13,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFA13,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFA13,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFA13,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFA13,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
NDUFA13,/content/drive/MyDrive/Project_Protein/model/phase20_pathway_network_validation/results/phase20_curated_network_edges_in_universe.csv,phase20_curated_network_edges_in_universe.csv,Protein_only,gene_a,a_in_universe,,True,,,,,,,
